STATE,UACE,NAME,STATEFP,PART,POP,HOUSING,AREALAND,AREALANDSQMI,AREAWATER,AREAWATERSQMI,POPDEN
Iowa,22798,"Decorah, IA",19,,"7,993","3,384","13,456,481",5.2,"111,964",0.04,"1,538.42"
Iowa,23419,"Denison, IA",19,,"8,142","3,000","11,637,914",4.49,"23,959",0.01,"1,811.98"
Iowa,23743,"Des Moines, IA",19,,"542,486","232,461","582,080,584",224.74,"7,226,317",2.79,"2,413.81"
Iowa,23986,"DeWitt, IA",19,,"5,162","2,250","10,370,231",4,0,0,"1,289.22"
Iowa,24823,"Dubuque, IA--IL",19,P,"67,774","30,250","82,486,529",31.85,"192,422",0.07,"2,128.03"
Iowa,27955,"Estherville, IA",19,,"5,774","2,675","8,936,595",3.45,0,0,"1,673.41"
Iowa,28711,"Fairfield, IA",19,,"9,211","4,743","13,943,090",5.38,"118,241",0.05,"1,710.98"
Iowa,30682,"Fort Dodge, IA",19,,"24,699","11,246","35,262,225",13.61,"515,550",0.2,"1,814.13"
Iowa,30763,"Fort Madison, IA--IL",19,P,"10,197","5,045","14,613,254",5.64,0,0,"1,807.27"
Iowa,33625,"Glenwood, IA",19,,"5,009","2,078","6,224,280",2.4,"29,962",0.01,"2,084.30"
Iowa,35704,"Grinnell, IA",19,,"9,486","4,011","11,226,086",4.33,"106,334",0.04,"2,188.53"
Iowa,36838,"Harlan, IA",19,,"4,713","2,284","6,729,756",2.6,0,0,"1,813.83"
Iowa,40618,"Humboldt, IA",19,,"5,339","2,518","9,491,014",3.66,"95,051",0.04,"1,456.95"
Iowa,41131,"Independence, IA",19,,"6,057","2,833","12,402,431",4.79,"185,740",0.07,"1,264.88"
Iowa,41239,"Indianola, IA",19,,"15,344","6,226","22,539,488",8.7,0,0,"1,763.16"
Iowa,41590,"Iowa City, IA",19,,"126,810","55,571","131,659,350",50.83,"1,350,449",0.52,"2,494.59"
Iowa,41617,"Iowa Falls, IA",19,,"5,058","2,421","10,534,210",4.07,"200,898",0.08,"1,243.58"
Iowa,44560,"Keokuk, IA--IL",19,P,"9,618","4,633","17,756,158",6.86,"13,707",0.01,"1,402.92"
Iowa,45613,"Knoxville, IA",19,,"7,561","3,486","9,928,177",3.83,0,0,"1,972.46"
Iowa,48988,"Le Mars, IA",19,,"10,138","4,347","14,161,819",5.47,0,0,"1,854.09"
Iowa,53686,"Manchester, IA",19,,"4,913","2,313","9,347,969",3.61,0,0,"1,361.22"
Iowa,54280,"Maquoketa, IA",19,,"6,098","2,884","9,788,754",3.78,"16,593",0.01,"1,613.46"
Iowa,55090,"Marshalltown, IA",19,,"27,381","11,219","31,333,179",12.1,"26,069",0.01,"2,263.30"
Iowa,55414,"Mason City, IA",19,,"25,954","13,118","37,986,222",14.67,"709,358",0.27,"1,769.60"
Iowa,60085,"Mount Pleasant, IA",19,,"9,284","3,508","17,746,275",6.85,"9,043",0,"1,354.96"
Iowa,60382,"Mount Vernon, IA",19,,"6,509","2,322","8,695,639",3.36,"16,175",0.01,"1,938.70"
Iowa,60814,"Muscatine, IA",19,,"25,144","10,949","41,525,970",16.03,"103,521",0.04,"1,568.24"
Iowa,61597,"Nevada, IA",19,,"6,881","3,111","9,541,096",3.68,"28,250",0.01,"1,867.89"
Iowa,63082,"Newton, IA",19,,"15,943","7,446","18,475,406",7.13,0,0,"2,234.98"
Iowa,64891,"Oelwein, IA",19,,"6,585","3,342","12,524,607",4.84,"221,705",0.09,"1,361.73"
Iowa,65269,"Omaha, NE--IA",19,P,"68,447","29,351","91,096,082",35.17,"2,991,736",1.16,"1,946.04"
Iowa,65728,"Orange City, IA",19,,"7,093","2,585","10,973,234",4.24,0,0,"1,674.15"
Iowa,66133,"Osceola, IA",19,,"5,283","2,297","9,538,268",3.68,0,0,"1,434.53"
Iowa,66187,"Oskaloosa, IA",19,,"12,541","5,642","21,331,624",8.24,0,0,"1,522.67"
Iowa,66376,"Ottumwa, IA",19,,"25,019","11,060","33,179,541",12.81,"887,434",0.34,"1,952.98"
Iowa,68347,"Pella, IA",19,,"10,160","4,169","18,027,947",6.96,"4,377",0,"1,459.64"
Iowa,68644,"Perry, IA",19,,"7,628","3,137","7,588,326",2.93,0,0,"2,603.53"
Iowa,70548,"Polk City, IA",19,,"5,375","1,941","6,017,099",2.32,0,0,"2,313.60"
Iowa,71857,"Prairie du Chien, WI--IA",19,P,158,104,"384,700",0.15,0,0,"1,063.73"
Iowa,73909,"Red Oak, IA",19,,"5,516","2,757","7,450,940",2.88,0,0,"1,917.39"
Iowa,81361,"Sheldon, IA",19,,"5,381","2,373","7,302,610",2.82,0,0,"1,908.46"
Iowa,81442,"Shenandoah, IA",19,,"4,872","2,511","7,743,086",2.99,0,0,"1,629.64"
Iowa,82198,"Sioux Center, IA",19,,"8,222","2,664","14,427,717",5.57,0,0,"1,475.97"
Iowa,82225,"Sioux City, IA--NE--SD",19,P,"88,855","35,462","106,843,765",41.25,"1,394,614",0.54,"2,153.92"
Iowa,83629,"Spencer, IA",19,,"10,967","5,442","15,862,131",6.12,"135,132",0.05,"1,790.71"
Iowa,83710,"Spirit Lake, IA",19,,"12,956","10,781","38,471,381",14.85,"4,300,231",1.66,872.23
Iowa,85114,"Storm Lake, IA",19,,"11,860","4,117","10,056,589",3.88,0,0,"3,054.44"
Iowa,86545,"Tama, IA",19,,"5,263","2,161","7,428,834",2.87,0,0,"1,834.89"
Iowa,90811,"Vinton, IA",19,,"4,780","2,187","7,209,751",2.78,0,0,"1,717.14"
Iowa,92323,"Washington, IA",19,,"6,846","3,035","8,551,196",3.3,0,0,"2,073.52"
Iowa,92593,"Waterloo, IA",19,,"114,139","51,470","165,006,180",63.71,"5,752,045",2.22,"1,791.56"
Iowa,93079,"Waverly, IA",19,,"9,159","3,661","14,461,915",5.58,"576,202",0.22,"1,640.29"
Iowa,93511,"Webster City, IA",19,,"7,606","3,642","11,347,270",4.38,"5,458",0,"1,736.05"
Iowa,96778,"Winterset, IA",19,,"5,077","2,359","5,865,488",2.26,0,0,"2,241.82"
Kansas,253,"Abilene, KS",20,,"6,605","3,216","9,426,821",3.64,"1,877",0,"1,814.70"
Kansas,3142,"Arkansas City, KS",20,,"11,878","5,372","17,694,779",6.83,0,0,"1,738.59"
Kansas,3601,"Atchison, KS",20,,"10,907","4,385","13,947,856",5.39,"115,035",0.04,"2,025.33"
Kansas,4168,"Augusta, KS",20,,"9,231","4,004","9,624,503",3.72,"695,128",0.27,"2,484.09"
Kansas,15265,"Chanute, KS",20,,"8,710","4,112","15,017,907",5.8,"27,515",0.01,"1,502.13"
Kansas,17398,"Clay Center, KS",20,,"4,131","2,073","6,516,012",2.52,"4,528",0,"1,641.99"
Kansas,18478,"Coffeyville, KS--OK",20,P,"8,716","4,497","17,291,859",6.68,0,0,"1,305.49"
Kansas,18532,"Colby, KS",20,,"5,467","2,479","7,676,835",2.96,0,0,"1,844.44"
Kansas,19585,"Concordia, KS",20,,"5,031","2,511","8,093,559",3.12,0,0,"1,609.95"
Kansas,24337,"Dodge City, KS",20,,"27,702","9,853","28,277,230",10.92,"332,221",0.13,"2,537.30"
Kansas,26524,"El Dorado, KS",20,,"12,774","5,819","19,285,859",7.45,"20,061",0.01,"1,715.48"
Kansas,27523,"Emporia, KS",20,,"24,082","11,224","28,974,487",11.19,"210,549",0.08,"2,152.66"
Kansas,28063,"Eudora, KS",20,,"6,400","2,419","6,785,190",2.62,"109,922",0.04,"2,442.96"
Kansas,30898,"Fort Scott, KS",20,,"7,439","3,603","13,215,963",5.1,"14,336",0.01,"1,457.85"
Kansas,32518,"Garden City, KS",20,,"30,976","11,478","33,020,228",12.75,"67,931",0.03,"2,429.65"
Kansas,33922,"Goodland, KS",20,,"4,439","2,214","7,237,207",2.79,0,0,"1,588.59"
Kansas,34705,"Great Bend, KS",20,,"14,766","7,127","16,163,457",6.24,"269,393",0.1,"2,366.06"
Kansas,37783,"Hays, KS",20,,"21,880","9,934","25,224,957",9.74,0,0,"2,246.54"
Kansas,40915,"Hutchinson, KS",20,,"42,475","19,892","63,461,156",24.5,"375,618",0.15,"1,733.50"
Kansas,41158,"Independence, KS",20,,"8,477","4,350","11,917,168",4.6,"6,752",0,"1,842.33"
Kansas,41482,"Iola, KS",20,,"5,845","2,907","10,881,654",4.2,"120,449",0.05,"1,391.19"
Kansas,43507,"Junction City, KS",20,,"40,723","15,632","62,050,414",23.96,"582,786",0.23,"1,699.78"
Kansas,43912,"Kansas City, MO--KS",20,P,"742,694","306,272","796,353,821",307.47,"7,858,838",3.03,"2,415.47"
Kansas,47881,"Larned, KS",20,,"3,734","2,087","5,396,212",2.08,0,0,"1,792.19"
Kansas,48232,"Lawrence, KS",20,,"94,998","43,472","77,505,179",29.92,"1,076,315",0.42,"3,174.55"
Kansas,48475,"Leavenworth, KS",20,,"47,570","17,963","56,139,314",21.68,"82,727",0.03,"2,194.64"
Kansas,49636,"Liberal, KS",20,,"19,843","7,399","27,496,063",10.62,"572,999",0.22,"1,869.11"
Kansas,52903,"McPherson, KS",20,,"14,039","6,202","22,379,089",8.64,"172,060",0.07,"1,624.77"
Kansas,53848,"Manhattan, KS",20,,"60,454","27,064","66,921,857",25.84,"151,419",0.06,"2,339.67"
Kansas,63109,"Newton, KS",20,,"20,378","9,015","29,651,283",11.45,"19,913",0.01,"1,779.98"
Kansas,66322,"Ottawa, KS",20,,"12,461","5,475","16,323,658",6.3,"76,147",0.03,"1,977.12"
Kansas,67321,"Paola, KS",20,,"5,553","2,538","8,106,375",3.13,"29,176",0.01,"1,774.18"
Kansas,67780,"Parsons, KS",20,,"9,433","4,715","16,212,019",6.26,"58,260",0.02,"1,506.99"
Kansas,69643,"Pittsburg, KS",20,,"23,120","10,721","28,896,414",11.16,"162,569",0.06,"2,072.25"
Kansas,71965,"Pratt, KS",20,,"6,589","3,130","9,493,556",3.67,0,0,"1,797.58"
Kansas,76852,"Russell, KS",20,,"4,066","2,130","5,903,534",2.28,0,0,"1,783.83"
Kansas,77743,"St. Joseph, MO--KS",20,P,"2,127",919,"7,963,411",3.07,"21,948",0.01,691.78
Kansas,78283,"Salina, KS",20,,"46,547","20,770","58,340,373",22.53,"58,589",0.02,"2,066.43"
Kansas,84034,"Spring Hill, KS",20,,"7,344","2,691","7,949,165",3.07,"23,279",0.01,"2,392.81"
Kansas,88003,"Tonganoxie, KS",20,,"5,489","2,154","6,996,888",2.7,"27,094",0.01,"2,031.82"
Kansas,88084,"Topeka, KS",20,,"148,956","68,882","218,179,861",84.24,"3,524,378",1.36,"1,768.24"
Kansas,89407,"Ulysses, KS",20,,"5,865","2,314","7,210,802",2.78,"4,197",0,"2,106.60"
Kansas,91648,"Wamego, KS",20,,"4,899","2,079","6,072,775",2.34,"5,759",0,"2,089.38"
Kansas,93700,"Wellington, KS",20,,"7,398","3,565","11,377,256",4.39,"176,243",0.07,"1,684.13"
Kansas,95077,"Wichita, KS",20,,"500,231","214,740","587,514,018",226.84,"13,155,100",5.08,"2,205.21"
Kansas,96319,"Winfield, KS",20,,"11,617","5,173","18,108,038",6.99,"21,717",0.01,"1,661.58"
Kentucky,5032,"Barbourville, KY",21,,"5,998","2,744","13,718,477",5.3,"73,476",0.03,"1,132.40"
Kentucky,5059,"Bardstown, KY",21,,"17,682","7,738","34,627,012",13.37,"272,635",0.11,"1,322.56"
Kentucky,6085,"Beaver Dam, KY",21,,"5,658","2,566","8,811,959",3.4,"24,352",0.01,"1,662.98"
Kentucky,7057,"Benton, KY",21,,"4,691","2,114","10,688,616",4.13,"141,709",0.05,"1,136.69"
Kentucky,7165,"Berea, KY",21,,"16,158","6,631","29,728,875",11.48,"133,829",0.05,"1,407.69"
Kentucky,9379,"Bowling Green, KY",21,,"97,814","41,874","135,135,616",52.18,"760,052",0.29,"1,874.69"
Kentucky,13159,"Campbellsville, KY",21,,"12,789","5,547","21,990,766",8.49,"308,844",0.12,"1,506.24"
Kentucky,14050,"Carrollton, KY",21,,"5,471","2,398","9,107,568",3.52,"61,320",0.02,"1,555.83"
Kentucky,14960,"Central City, KY",21,,"5,767","2,242","11,082,153",4.28,"9,017",0,"1,347.79"
Kentucky,16885,"Cincinnati, OH--KY",21,P,"355,231","148,922","466,577,788",180.15,"11,935,685",4.61,"1,971.90"
Kentucky,17317,"Clarksville, TN--KY",21,P,"19,902","5,832","34,657,774",13.38,"27,832",0.01,"1,487.28"
Kentucky,18883,"Columbia, KY",21,,"5,018","2,036","8,760,295",3.38,"99,489",0.04,"1,483.58"
Kentucky,21853,"Cynthiana, KY",21,,"6,393","2,952","7,740,229",2.99,"143,012",0.06,"2,139.19"
Kentucky,22231,"Danville, KY",21,,"19,814","8,752","35,260,301",13.61,"135,784",0.05,"1,455.41"
Kentucky,26750,"Elizabethtown--Radcliff, KY",21,,"76,441","32,896","144,587,421",55.83,"1,299,087",0.5,"1,369.28"
Kentucky,31249,"Frankfort, KY",21,,"37,844","18,234","57,830,360",22.33,"1,336,195",0.52,"1,694.88"
Kentucky,31276,"Franklin, KY",21,,"11,597","4,976","21,591,964",8.34,"46,538",0.02,"1,391.08"
Kentucky,32032,"Fulton, KY--TN",21,P,"2,333","1,246","5,069,797",1.96,"45,760",0.02,"1,191.85"
Kentucky,32977,"Georgetown, KY",21,,"38,912","15,654","39,007,124",15.06,"394,485",0.15,"2,583.67"
Kentucky,33436,"Glasgow, KY",21,,"14,849","6,973","30,556,418",11.8,"63,731",0.02,"1,258.61"
Kentucky,34651,"Grayson, KY",21,,"5,418","2,397","13,474,116",5.2,"226,747",0.09,"1,041.45"
Kentucky,35309,"Greenville, KY",21,,"5,516","2,578","14,140,638",5.46,"251,381",0.1,"1,010.31"
Kentucky,36865,"Harlan, KY",21,,"6,147","3,073","12,437,244",4.8,"598,920",0.23,"1,280.08"
Kentucky,37216,"Harrodsburg, KY",21,,"9,791","4,489","16,905,659",6.53,"42,574",0.02,"1,500.00"
Kentucky,37837,"Hazard, KY",21,,"7,808","3,664","20,067,659",7.75,"776,086",0.3,"1,007.72"
Kentucky,38258,"Henderson, KY",21,,"28,430","13,402","39,523,336",15.26,"263,905",0.1,"1,863.04"
Kentucky,40078,"Hopkinsville, KY",21,,"31,696","14,731","59,110,368",22.82,"285,341",0.11,"1,388.80"
Kentucky,40186,"Horse Cave, KY",21,,"4,262","2,167","9,567,924",3.69,"42,693",0.02,"1,153.70"
Kentucky,40753,"Huntington, WV--KY--OH",21,P,"54,965","24,908","110,544,565",42.68,"8,776,881",3.39,"1,287.79"
Kentucky,41806,"Irvine, KY",21,,"4,029","2,021","7,182,930",2.77,0,0,"1,452.76"
Kentucky,46288,"La Grange, KY",21,,"24,556","8,138","52,298,532",20.19,"868,644",0.34,"1,216.09"
Kentucky,48259,"Lawrenceburg, KY",21,,"13,543","5,697","16,978,097",6.56,"76,658",0.03,"2,065.97"
Kentucky,48529,"Lebanon, KY",21,,"6,209","2,783","12,799,893",4.94,"32,353",0.01,"1,256.36"
Kentucky,48934,"Leitchfield, KY",21,,"6,488","2,981","14,137,120",5.46,"27,181",0.01,"1,188.63"
Kentucky,49582,"Lexington-Fayette, KY",21,,"315,631","143,074","217,543,130",83.99,"2,056,356",0.79,"3,757.79"
Kentucky,51131,"London--Corbin, KY",21,,"36,861","16,540","124,174,916",47.94,"615,683",0.24,768.83
Kentucky,51580,"Louisa, KY--WV",21,P,"3,907","1,779","7,264,241",2.8,"39,005",0.02,"1,393.00"
Kentucky,51755,"Louisville/Jefferson County, KY--IN",21,P,"832,752","375,922","838,088,690",323.59,"18,033,176",6.96,"2,573.50"
Kentucky,53227,"Madisonville, KY",21,,"21,328","10,394","41,735,701",16.11,"306,462",0.12,"1,323.55"
Kentucky,55765,"Mayfield, KY",21,,"12,256","5,494","24,373,241",9.41,"157,581",0.06,"1,302.37"
Kentucky,55819,"Maysville, KY--OH",21,P,"7,963","4,088","19,001,158",7.34,"3,369,913",1.3,"1,085.41"
Kentucky,56818,"Middlesborough, KY--TN",21,P,"9,815","4,823","19,289,910",7.45,"253,480",0.1,"1,317.83"
Kentucky,58816,"Monticello, KY",21,,"6,681","2,958","16,714,040",6.45,"104,567",0.04,"1,035.28"
Kentucky,59167,"Morehead, KY",21,,"9,375","3,651","21,037,256",8.12,"315,358",0.12,"1,154.20"
Kentucky,60274,"Mount Sterling, KY",21,,"13,920","6,211","30,253,190",11.68,"132,150",0.05,"1,191.70"
Kentucky,60502,"Mount Washington, KY",21,,"21,516","8,377","33,680,478",13,"168,692",0.07,"1,654.55"
Kentucky,60787,"Murray, KY",21,,"18,958","8,635","30,659,893",11.84,"41,062",0.02,"1,601.47"
Kentucky,63244,"Nicholasville, KY",21,,"31,434","12,546","31,018,898",11.98,"130,082",0.05,"2,624.65"
Kentucky,66484,"Owensboro, KY",21,,"76,433","33,308","94,271,466",36.4,"511,837",0.2,"2,099.90"
Kentucky,66781,"Paducah, KY--IL",21,P,"50,082","24,124","105,743,157",40.83,"688,143",0.27,"1,226.67"
Kentucky,66997,"Paintsville, KY",21,,"5,717","2,801","11,625,366",4.49,"274,779",0.11,"1,273.68"
Kentucky,67510,"Paris, KY",21,,"11,269","5,101","14,575,644",5.63,"68,666",0.03,"2,002.42"
Kentucky,69373,"Pikeville, KY",21,,"10,710","4,853","26,408,247",10.2,"444,455",0.17,"1,050.38"
Kentucky,71344,"Portland, TN--KY",21,P,41,26,"130,753",0.05,"3,363",0,812.14
Kentucky,71533,"Portsmouth, OH--KY",21,P,"2,426","1,143","6,875,595",2.65,"864,516",0.33,913.86
Kentucky,72208,"Prestonsburg, KY",21,,"6,271","3,104","16,715,959",6.45,"1,067,343",0.41,971.64
Kentucky,72343,"Princeton, KY",21,,"6,058","2,985","15,810,502",6.1,"35,314",0.01,992.39
Kentucky,74665,"Richmond, KY",21,,"42,999","19,014","61,235,224",23.64,"310,527",0.12,"1,818.67"
Kentucky,76960,"Russellville, KY",21,,"6,641","3,252","17,371,567",6.71,"35,488",0.01,990.13
Kentucky,80173,"Scottsville, KY",21,,"4,637","2,192","12,362,421",4.77,"16,054",0.01,971.47
Kentucky,81307,"Shelbyville, KY",21,,"23,143","9,241","29,748,681",11.49,"375,884",0.15,"2,014.88"
Kentucky,82900,"Somerset, KY",21,,"30,832","14,671","100,734,842",38.89,"1,291,365",0.5,792.72
Kentucky,86950,"Tell City, IN--KY",21,P,780,358,"2,227,008",0.86,"2,781",0,907.13
Kentucky,90433,"Versailles, KY",21,,"16,855","7,132","20,472,977",7.9,"101,107",0.04,"2,132.29"
Kentucky,95401,"Williamsburg, KY",21,,"6,365","2,395","13,519,719",5.22,"273,676",0.11,"1,219.35"
Kentucky,95887,"Wilmore, KY",21,,"5,727","1,861","4,542,770",1.75,"17,330",0.01,"3,265.16"
Kentucky,96049,"Winchester, KY",21,,"26,253","11,608","37,349,480",14.42,"143,732",0.06,"1,820.51"
Louisiana,37,"Abbeville, LA",22,,"18,078","8,521","28,823,510",11.13,"340,389",0.13,"1,624.43"
Louisiana,1279,"Alexandria, LA",22,,"78,305","35,538","167,600,150",64.71,"1,851,472",0.71,"1,210.08"
Louisiana,5437,"Bastrop, LA",22,,"12,604","5,701","26,749,993",10.33,"105,190",0.04,"1,220.34"
Louisiana,5680,"Baton Rouge, LA",22,,"631,326","273,965","1,026,517,587",396.34,"11,310,643",4.37,"1,592.89"
Louisiana,7084,"Benton, LA",22,,"5,591","2,150","11,591,813",4.48,"17,419",0.01,"1,249.21"
Louisiana,8731,"Bogalusa, LA",22,,"11,019","5,759","28,238,846",10.9,"77,121",0.03,"1,010.63"
Louisiana,9801,"Breaux Bridge, LA",22,,"17,542","7,559","55,075,902",21.26,"797,786",0.31,824.93
Louisiana,21421,"Crowley, LA",22,,"13,168","6,429","18,349,470",7.08,"17,630",0.01,"1,858.63"
Louisiana,23662,"DeRidder, LA",22,,"12,126","5,563","37,627,641",14.53,"224,195",0.09,834.66
Louisiana,24391,"Donaldsonville, LA",22,,"12,461","5,596","40,529,779",15.65,"1,506,152",0.58,796.3
Louisiana,28144,"Eunice, LA",22,,"10,510","4,863","18,473,203",7.13,"78,619",0.03,"1,473.53"
Louisiana,29683,"Ferriday, LA",22,,"5,169","2,213","12,525,970",4.84,0,0,"1,068.79"
Louisiana,30871,"Fort Polk South, LA",22,,"9,983","3,622","24,493,975",9.46,"65,357",0.03,"1,055.60"
Louisiana,31303,"Franklin, LA",22,,"9,491","4,516","16,048,914",6.2,"158,097",0.06,"1,531.67"
Louisiana,32383,"Galliano--Larose--Cut Off, LA",22,,"20,056","8,765","48,427,017",18.7,"949,595",0.37,"1,072.64"
Louisiana,36514,"Hammond, LA",22,,"72,526","31,199","197,927,665",76.42,"717,662",0.28,949.04
Louisiana,40375,"Houma, LA",22,,"145,482","61,142","245,761,136",94.89,"1,621,851",0.63,"1,533.18"
Louisiana,42805,"Jeanerette, LA",22,,"5,325","2,484","7,332,330",2.83,"155,296",0.06,"1,880.94"
Louisiana,43021,"Jennings, LA",22,,"9,378","4,081","19,934,482",7.7,"46,836",0.02,"1,218.44"
Louisiana,43372,"Jonesboro, LA",22,,"5,245","2,354","14,770,919",5.7,"152,071",0.06,919.68
Louisiana,43993,"Kaplan, LA",22,,"4,656","2,343","6,554,940",2.53,0,0,"1,839.68"
Louisiana,46045,"Lafayette, LA",22,,"227,316","102,033","417,506,929",161.2,"532,069",0.21,"1,410.15"
Louisiana,46531,"Lake Charles, LA",22,,"162,501","71,250","330,850,319",127.74,"2,314,379",0.89,"1,272.10"
Louisiana,48853,"Leesville, LA",22,,"8,328","4,376","17,823,587",6.88,"100,153",0.04,"1,210.16"
Louisiana,53794,"Mandeville--Covington, LA",22,,"113,763","47,372","218,412,386",84.33,"4,456,763",1.72,"1,349.03"
Louisiana,54064,"Mansfield, LA",22,,"5,602","2,620","10,513,660",4.06,"67,874",0.03,"1,380.02"
Louisiana,54793,"Marksville, LA",22,,"6,682","3,058","16,607,947",6.41,0,0,"1,042.05"
Louisiana,57493,"Minden, LA",22,,"12,659","6,136","33,455,136",12.92,"233,934",0.09,980.02
Louisiana,58330,"Monroe, LA",22,,"119,964","53,099","235,612,605",90.97,"5,693,775",2.2,"1,318.71"
Louisiana,59221,"Morgan City, LA",22,,"30,236","13,561","51,105,272",19.73,"2,337,769",0.9,"1,532.34"
Louisiana,61327,"Natchez, MS--LA",22,P,"7,139","3,214","14,495,792",5.6,"19,103",0.01,"1,275.54"
Louisiana,61354,"Natchitoches, LA",22,,"18,935","8,777","28,661,363",11.07,"1,203,849",0.46,"1,711.06"
Louisiana,62434,"New Iberia, LA",22,,"37,897","17,163","64,278,368",24.82,"701,477",0.27,"1,527.00"
Louisiana,62677,"New Orleans, LA",22,,"963,212","441,065","700,004,654",270.27,"58,024,272",22.4,"3,563.84"
Louisiana,63001,"New Roads, LA",22,,"6,794","4,010","18,962,526",7.32,"12,357,556",4.77,927.96
Louisiana,64297,"Oakdale, LA",22,,"6,700","2,428","12,303,470",4.75,"57,811",0.02,"1,410.41"
Louisiana,65593,"Opelousas, LA",22,,"23,498","10,611","48,138,665",18.59,"70,644",0.03,"1,264.25"
Louisiana,73639,"Rayne, LA",22,,"8,493","3,811","12,315,531",4.76,0,0,"1,786.10"
Louisiana,76987,"Ruston, LA",22,,"28,839","11,814","63,306,519",24.44,"143,866",0.06,"1,179.86"
Louisiana,77824,"St. Martinville, LA",22,,"6,399","3,077","10,654,790",4.11,"149,407",0.06,"1,555.48"
Louisiana,81739,"Shreveport, LA",22,,"288,052","133,212","468,381,155",180.84,"6,661,335",2.57,"1,592.83"
Louisiana,82468,"Slidell, LA",22,,"91,587","38,048","136,057,723",52.53,"8,337,825",3.22,"1,743.45"
Louisiana,84061,"Springhill, LA",22,,"5,931","3,103","19,120,649",7.38,"101,724",0.04,803.38
Louisiana,86518,"Tallulah, LA",22,,"6,988","3,029","9,703,650",3.75,0,0,"1,865.16"
Louisiana,90487,"Vicksburg, MS--LA",22,P,171,78,"279,701",0.11,0,0,"1,583.43"
Louisiana,90676,"Ville Platte, LA",22,,"8,097","3,992","12,710,511",4.91,"1,674",0,"1,649.90"
Louisiana,96427,"Winnfield, LA",22,,"4,671","2,341","11,536,282",4.45,0,0,"1,048.68"
Louisiana,96481,"Winnsboro, LA",22,,"5,142","2,195","8,358,327",3.23,0,0,"1,593.35"
Louisiana,98061,"Zachary, LA",22,,"16,600","6,388","29,444,680",11.37,0,0,"1,460.16"
Maine,4195,"Augusta, ME",23,,"24,005","12,627","56,766,242",21.92,"1,871,378",0.72,"1,095.24"
Maine,4951,"Bangor, ME",23,,"61,539","28,723","132,390,040",51.12,"4,822,906",1.86,"1,203.91"
Maine,6355,"Belfast, ME",23,,"3,754","2,484","9,120,701",3.52,"45,394",0.02,"1,066.02"
Maine,9200,"Boothbay Harbor, ME",23,,"3,067","3,797","29,076,101",11.23,"10,829,901",4.18,273.2
Maine,11040,"Brunswick, ME",23,,"31,361","15,015","69,300,445",26.76,"4,009,090",1.55,"1,172.06"
Maine,12943,"Camden, ME",23,,"4,660","2,959","10,532,475",4.07,"307,306",0.12,"1,145.92"
Maine,24607,"Dover--Rochester, NH--ME",23,P,"3,278","1,378","6,693,955",2.58,"75,564",0.03,"1,268.31"
Maine,40348,"Houlton, ME",23,,"4,281","2,071","6,486,809",2.5,0,0,"1,709.27"
Maine,49339,"Lewiston, ME",23,,"60,743","27,496","81,370,404",31.42,"2,177,771",0.84,"1,933.43"
Maine,57331,"Millinocket, ME",23,,"3,812","2,360","8,539,488",3.3,"133,543",0.05,"1,156.16"
Maine,63973,"North Windham, ME",23,,"10,271","5,183","36,266,860",14,"496,436",0.19,733.5
Maine,71263,"Portland, ME",23,,"205,356","101,206","320,839,656",123.88,"16,779,878",6.48,"1,657.74"
Maine,71506,"Portsmouth, NH--ME",23,P,"35,592","26,813","137,792,608",53.2,"9,210,184",3.56,669
Maine,72154,"Presque Isle, ME",23,,"5,361","2,805","13,832,878",5.34,"156,831",0.06,"1,003.76"
Maine,75799,"Rockland, ME",23,,"9,868","5,764","34,253,504",13.23,"304,429",0.12,746.14
Maine,76690,"Rumford, ME",23,,"5,585","3,064","8,086,950",3.12,"245,874",0.09,"1,788.69"
Maine,78850,"Sanford, ME",23,,"15,067","6,885","15,481,402",5.98,"350,678",0.14,"2,520.66"
Maine,82387,"Skowhegan, ME",23,,"4,795","2,437","7,583,179",2.93,"15,925",0.01,"1,637.70"
Maine,83129,"South Berwick, ME--NH",23,P,"4,014","1,625","7,620,714",2.94,"271,043",0.1,"1,364.20"
Maine,83368,"South Paris, ME",23,,"4,371","2,198","10,521,543",4.06,"220,651",0.09,"1,075.97"
Maine,92782,"Waterville, ME",23,,"25,529","12,264","43,772,874",16.9,"3,276,778",1.27,"1,510.52"
Maryland,4843,"Baltimore, MD",24,,"2,212,038","944,161","1,696,273,764",654.93,"55,784,905",21.54,"3,377.49"
Maryland,6290,"Bel Air--Aberdeen, MD",24,,"214,647","86,017","277,642,000",107.2,"3,614,984",1.4,"2,002.34"
Maryland,11053,"Brunswick, MD",24,,"8,269","3,231","9,426,826",3.64,"5,156",0,"2,271.88"
